;Unnamed: 0;Position;Name;Salary;GameInfo;AvgPointsPerGame;Team;Opponent;Projection;Actual_fpts;Consistency;Unpredictability
35;39;PF/C;Jordan Bell;3600;DAL@GS 12/14/2017 10:30PM ET;12.534;GS;DAL;25.77;30.5;8.885817969608144;175.19169599999998
36;41;SG;Jamal Crawford;3600;SAC@MIN 12/14/2017 08:00PM ET;14.875;MIN;SAC;16.32;8.5;8.674258651775075;2.088025000000001
37;42;PG/SG;Garrett Temple;3600;SAC@MIN 12/14/2017 08:00PM ET;15.74;SAC;MIN;13.04;11.75;6.587086296865477;7.290000000000005
38;43;SF/PF;Omri Casspi;3500;DAL@GS 12/14/2017 10:30PM ET;14.01;GS;DAL;20.04;39.75;8.375171018154397;36.360899999999994
39;44;PF;Maxi Kleber;3500;DAL@GS 12/14/2017 10:30PM ET;11.841;DAL;GS;20.1;10.75;5.1314452904840335;68.21108100000004
40;48;PG/SG;Tyus Jones;3500;SAC@MIN 12/14/2017 08:00PM ET;12.589;MIN;SAC;10.34;8.25;9.796145858663523;5.058001000000003
41;49;PG/SG;Devin Harris;3400;DAL@GS 12/14/2017 10:30PM ET;16.239;DAL;GS;16.73;28.5;6.72160286352482;0.24108099999999966
42;51;PG/SF;Patrick McCaw;3400;DAL@GS 12/14/2017 10:30PM ET;9.033;GS;DAL;16.19;7.5;5.51928437390211;51.222649000000025
43;53;PF/C;Skal Labissiere;3400;SAC@MIN 12/14/2017 08:00PM ET;15.39;SAC;MIN;10.67;10.75;7.873520468088179;22.278400000000005
44;55;PG;Quinn Cook;3300;DAL@GS 12/14/2017 10:30PM ET;8.042;GS;DAL;8.31;6.0;8.131727983645296;0.07182400000000036
45;56;PG;Jose Calderon;3300;LAL@CLE 12/14/2017 08:00PM ET;8.868;CLE;LAL;12.24;35.25;7.559806190826397;11.370384
46;57;C;Kosta Koufos;3300;SAC@MIN 12/14/2017 08:00PM ET;15.694;SAC;MIN;15.49;24.0;8.071002531987276;0.04161600000000026
47;59;PF/C;Channing Frye;3200;LAL@CLE 12/14/2017 08:00PM ET;9.798;CLE;LAL;12.33;3.25;6.7720978672645815;6.411024
48;61;C;JaVale McGee;3000;DAL@GS 12/14/2017 10:30PM ET;8.844;GS;DAL;7.66;2.0;5.682306128780503;1.4018559999999982
49;65;SG;Antonius Cleveland;3000;DAL@GS 12/14/2017 10:30PM ET;5.1560000000000015;DAL;GS;3.81;3.25;1.6520189667999174;1.8117160000000039
50;66;SF/PF;Kevon Looney;3000;DAL@GS 12/14/2017 10:30PM ET;8.512;GS;DAL;5.29;2.25;5.131370763167569;10.381284000000003
51;69;SG/SF;Corey Brewer;3000;LAL@CLE 12/14/2017 08:00PM ET;6.7120000000000015;LAL;CLE;9.79;7.5;5.760161374851184;9.474083999999985
52;73;PG/SG;Josh Hart;3000;LAL@CLE 12/14/2017 08:00PM ET;8.095;LAL;CLE;12.45;32.0;4.383206588788624;18.966024999999988
53;75;SG/SF;Cedi Osman;3000;LAL@CLE 12/14/2017 08:00PM ET;4.958;CLE;LAL;3.01;6.0;4.966554808583781;3.7947040000000016
54;77;SG/SF;Vince Carter;3000;SAC@MIN 12/14/2017 08:00PM ET;7.426;SAC;MIN;2.7;15.0;3.488572614822413;22.335076
