"";"Unnamed: 0";"Position";"Name";"Salary";"GameInfo";"AvgPointsPerGame";"Team";"Opponent";"Projection";"Actual_fpts";"Consistency";"Unpredictability"
"148";"188";"C";"Tyler Zeller";"3400";"BKN@ATL 12/04/2017 07:30PM ET";"15.839";"BKN";"ATL";"17.87";"19.25";"6.626650737740749";"4.1249610000000025"
"149";"189";"PF/C";"Jarrett Allen";"3400";"BKN@ATL 12/04/2017 07:30PM ET";"12.946";"BKN";"ATL";"10.77";"22.75";"6.319971950455593";"4.7349760000000005"
"150";"190";"PF/C";"Channing Frye";"3400";"CLE@CHI 12/04/2017 08:00PM ET";"9.94";"CLE";"CHI";"14.68";"4.5";"6.7720978672645815";"22.4676"
"151";"191";"C";"Ian Mahinmi";"3400";"WAS@UTA 12/04/2017 09:00PM ET";"9.818";"WAS";"UTA";"12.53";"4.75";"5.119657392137241";"7.354943999999999"
"152";"194";"PF/C";"Jarell Martin";"3400";"MIN@MEM 12/04/2017 08:00PM ET";"11.81";"MEM";"MIN";"12.5";"8.0";"7.177317666711493";"0.4760999999999993"
"153";"195";"PG/SG";"Andrew Harrison";"3400";"MIN@MEM 12/04/2017 08:00PM ET";"10.953";"MEM";"MIN";"11.9";"17.0";"3.857539238213783";"0.8968090000000019"
"154";"196";"SG/SF";"Arron Afflalo";"3400";"ORL@CHA 12/04/2017 07:00PM ET";"4.956";"ORL";"CHA";"8.5";"9.5";"6.860625468438124";"12.559935999999997"
"155";"197";"PF/C";"Dragan Bender";"3400";"PHO@PHI 12/04/2017 07:00PM ET";"13.417";"PHO";"PHI";"12.15";"14.25";"6.455294984222901";"1.6052889999999986"
"156";"198";"PG/SG";"Jerryd Bayless";"3400";"PHO@PHI 12/04/2017 07:00PM ET";"17.234";"PHI";"PHO";"17.9";"12.75";"7.710032572741006";"0.4435559999999958"
"157";"199";"PG/SG";"Jameer Nelson";"3400";"GS@NO 12/04/2017 08:00PM ET";"17.667";"NO";"GS";"12.01";"13.0";"8.15024359072999";"32.00164900000002"
"158";"200";"SF/PF";"Omri Casspi";"3400";"GS@NO 12/04/2017 08:00PM ET";"14.25";"GS";"NO";"9.53";"4.25";"8.375171018154397";"22.278400000000005"
"159";"201";"SG/SF";"Patrick McCaw";"3400";"GS@NO 12/04/2017 08:00PM ET";"9.125";"GS";"NO";"10.49";"7.0";"5.51928437390211";"1.8632250000000006"
"160";"202";"SF/PF";"Anthony Tolliver";"3400";"DET@SA 12/04/2017 08:30PM ET";"13.618";"DET";"SA";"8.84";"10.25";"5.828399273834808";"22.829284000000005"
"161";"203";"SG";"Luke Kennard";"3400";"DET@SA 12/04/2017 08:30PM ET";"11.912";"DET";"SA";"10.41";"3.5";"7.673422330121694";"2.256004000000002"
"162";"205";"PG";"Isaiah Taylor";"3300";"BKN@ATL 12/04/2017 07:30PM ET";"12.267";"ATL";"BKN";"12.91";"12.5";"7.420379135539608";"0.4134490000000009"
"163";"206";"PF";"Tyler Cavanaugh";"3300";"BKN@ATL 12/04/2017 07:30PM ET";"8.423";"ATL";"BKN";"13.43";"11.5";"8.653194657337702";"25.070048999999997"
"164";"210";"PF/C";"Bismack Biyombo";"3300";"ORL@CHA 12/04/2017 07:00PM ET";"12.913";"ORL";"CHA";"10.95";"7.25";"5.772139870464897";"3.853369000000004"
"165";"212";"PG/SF";"Mario Hezonja";"3300";"ORL@CHA 12/04/2017 07:00PM ET";"7.042000000000002";"ORL";"CHA";"7.24";"0.75";"5.860441981606866";"0.039203999999999455"
"166";"213";"SG";"Troy Daniels";"3300";"PHO@PHI 12/04/2017 07:00PM ET";"9.063";"PHO";"PHI";"2.9";"6.75";"7.690799166072763";"37.982569000000005"
"167";"215";"SF/PF";"Dante Cunningham";"3300";"GS@NO 12/04/2017 08:00PM ET";"12.598";"NO";"GS";"9.68";"26.75";"5.748154738238772";"8.514724000000006"
"168";"216";"PF/C";"Jordan Bell";"3300";"GS@NO 12/04/2017 08:00PM ET";"12.118";"GS";"NO";"13.28";"6.25";"8.885817969608144";"1.3502439999999978"
"169";"220";"SG/SF";"Semi Ojeleye";"3200";"MIL@BOS 12/04/2017 07:30PM ET";"6.457000000000002";"BOS";"MIL";"8.01";"2.5";"4.9972418863397285";"2.411808999999994"
"170";"222";"PF/C";"Ante Zizic";"3200";"CLE@CHI 12/04/2017 08:00PM ET";"3.536";"CLE";"CHI";"0.77";"5.75";"5.047173301297801";"7.650756"
"171";"223";"PF";"Mike Scott";"3200";"WAS@UTA 12/04/2017 09:00PM ET";"13.225";"WAS";"UTA";"11.23";"4.75";"6.899860354867095";"3.980024999999997"
"172";"229";"PF";"Maxi Kleber";"3200";"DEN@DAL 12/04/2017 08:30PM ET";"9.588";"DAL";"DEN";"14.31";"11.75";"5.1314452904840335";"22.297284000000012"
"173";"231";"SG/SF";"Timothe Luwawu-Cabarrot";"3200";"PHO@PHI 12/04/2017 07:00PM ET";"11.548";"PHI";"PHO";"11.76";"14.5";"4.47208457446597";"0.044943999999999894"
"174";"232";"SG";"Nick Young";"3200";"GS@NO 12/04/2017 08:00PM ET";"10.875";"GS";"NO";"9.19";"8.25";"9.672414725271402";"2.8392250000000017"
"175";"233";"PG/SG";"Ian Clark";"3200";"GS@NO 12/04/2017 08:00PM ET";"9.3";"NO";"GS";"7.1";"2.0";"7.103003973050872";"4.840000000000004"
"176";"236";"C";"Salah Mejri";"3100";"DEN@DAL 12/04/2017 08:30PM ET";"13.681";"DAL";"DEN";"13.06";"11.75";"9.849613238720645";"0.38564099999999835"
"177";"237";"PF/C";"Marreese Speights";"3100";"ORL@CHA 12/04/2017 07:00PM ET";"13.956";"ORL";"CHA";"12.3";"8.75";"8.337165785405334";"2.742335999999996"
"178";"238";"SG/SF";"Tony Allen";"3100";"GS@NO 12/04/2017 08:00PM ET";"9.658";"NO";"GS";"11.1";"2.25";"5.438457770054547";"2.0793640000000004"
"179";"240";"PG/SG";"Langston Galloway";"3100";"DET@SA 12/04/2017 08:30PM ET";"10.833";"DET";"SA";"10.66";"4.5";"5.7264008475364925";"0.029929000000000015"
"180";"248";"PG/SG";"Jason Terry";"3000";"MIL@BOS 12/04/2017 07:30PM ET";"5.813";"MIL";"BOS";"9.31";"7.25";"4.762592956223181";"12.229009000000005"
"181";"257";"PG";"Jose Calderon";"3000";"CLE@CHI 12/04/2017 08:00PM ET";"6.5360000000000005";"CLE";"CHI";"13.54";"13.0";"7.559806190826397";"49.05601599999998"
"182";"262";"PF/C";"Ekpe Udoh";"3000";"WAS@UTA 12/04/2017 09:00PM ET";"11.413";"UTA";"WAS";"5.25";"8.0";"5.544319046033563";"37.982569000000005"
"183";"263";"SF";"Royce O'Neale";"3000";"WAS@UTA 12/04/2017 09:00PM ET";"5.734";"UTA";"WAS";"6.86";"33.75";"5.174236878296863";"1.2678760000000007"
"184";"267";"SF/PF";"TJ Leaf";"3000";"NY@IND 12/04/2017 07:00PM ET";"7.421";"IND";"NY";"3.16";"6.25";"5.946790976372608";"18.156121000000002"
"185";"292";"PG/SF";"Nik Stauskas";"3000";"PHO@PHI 12/04/2017 07:00PM ET";"2.75";"PHI";"PHO";"5.72";"-1.0";"2.839454172900137";"8.820899999999998"
"186";"296";"C";"JaVale McGee";"3000";"GS@NO 12/04/2017 08:00PM ET";"8.613";"GS";"NO";"13.61";"15.0";"5.682306128780503";"24.970008999999997"
"187";"297";"SF/PF";"Kevon Looney";"3000";"GS@NO 12/04/2017 08:00PM ET";"9.984";"GS";"NO";"3.69";"1.25";"5.131370763167569";"39.614436000000005"
"189";"302";"PF/C";"Eric Moreland";"3000";"DET@SA 12/04/2017 08:30PM ET";"7.566";"DET";"SA";"8.23";"6.75";"6.280630072099783";"0.4408960000000008"
"190";"307";"SF/PF";"Davis Bertans";"3000";"DET@SA 12/04/2017 08:30PM ET";"5.147";"SA";"DET";"4.98";"19.25";"6.282543478886763";"0.027888999999999938"
